From	Date	Category	Amount
Kildottie	12/24/2025	Meat	2.0
Cjtheman	12/24/2025	Skinning	0.05
Angrygary	12/24/2025	Cloth	9.2
Angrygary	12/24/2025	Misc.	0.4
Angrygary	12/24/2025	Vendor	0.66
Angrygary	12/24/2025	Herbalism	1.4
Crackshot	12/24/2025	Quest	0.11
Neverdiedm	12/24/2025	Quest	0.88
Neverdiedm	12/24/2025	Meat	0.53
Neverdiedm	12/24/2025	Misc.	0.21
Neverdiedm	12/24/2025	Skinning	0.36
Kilina	12/24/2025	Tailoring	37.6
Sumeko	12/24/2025	Alchemy	0.25
Sumeko	12/24/2025	Cloth	2.1
Sumeko	12/24/2025	Misc.	2.86
Sumeko	12/24/2025	Tailoring	0.25
Hatehunter	12/24/2025	Engineering	0.1
Hatehunter	12/24/2025	Misc.	0.05
Hatehunter	12/24/2025	Gear	0.08
Hatehunter	12/24/2025	Herbalism	0.02
Hatehunter	12/24/2025	Mining	0.06
Pimientito	12/24/2025	Tailoring	0.95
Crackshot	12/24/2025	Herbalism	0.15
Crackshot	12/24/2025	Cloth	0.2
Khârn	12/24/2025	Herbalism	6.220000000000001
Khârn	12/24/2025	Meat	0.2
Khârn	12/24/2025	Misc.	3.94
Covril	12/24/2025	Herbalism	4.74
Covril	12/24/2025	Meat	1.5099999999999998
Covril	12/24/2025	Misc.	1.3
Covril	12/24/2025	Alchemy	0.5
Covril	12/24/2025	Enchanting	0.3
Mnor	12/24/2025	Alchemy	0.0
Mnor	12/24/2025	Misc.	0.08
Mnor	12/24/2025	Mining	0.01
Mnor	12/24/2025	Skinning	0.1
Kruge	12/24/2025	Misc.	0.8300000000000001
Mnor	12/24/2025	Herbalism	0.03
Dehuntress	12/24/2025	Cloth	0.8
Dehuntress	12/24/2025	Meat	0.08
Angrygary	12/24/2025	Mining	2.0
Angrygary	12/24/2025	Quest	1.2
Makleish	12/24/2025	Mining	6.0
Bittywizz	12/24/2025	Alchemy	2.79
Covril	12/24/2025	Cloth	0.8
Doihaveto	12/24/2025	Gear	0.25
Doihaveto	12/24/2025	Misc.	3.81
Bittywizz	12/24/2025	Gear	8.0
Bittywizz	12/24/2025	Misc.	20.0
Pimientito	12/24/2025	Misc.	2.24
Yire	12/24/2025	Tailoring	0.3
Ltlgun	12/24/2025	Misc.	0.8300000000000001
Ltlgun	12/24/2025	Meat	0.02
Ltlgun	12/24/2025	Skinning	1.81
Dehuntress	12/24/2025	Skinning	0.28
Dehuntress	12/24/2025	Herbalism	0.24
Taggartt	12/24/2025	Mining	1.64
Taggartt	12/24/2025	Engineering	4.4
Sumthinsimpl	12/24/2025	Alchemy	1.2000000000000002
Oldncranky	12/24/2025	Alchemy	0.01
Oldncranky	12/24/2025	Misc.	-0.04
Snowmelt	12/24/2025	Meat	0.1
Snowmelt	12/24/2025	Herbalism	3.0
Snowmelt	12/24/2025	Skinning	0.12
Kurgan	12/24/2025	Misc.	2.58
Ohmywordcad	12/24/2025	Meat	0.11
Ohmywordcad	12/24/2025	Fishing	0.5
Amarànthus	12/24/2025	Alchemy	15.14
Fumafumabank	12/24/2025	Skinning	0.1
Fumafumabank	12/24/2025	Herbalism	0.82
Fumafumabank	12/24/2025	Cloth	1.2000000000000002
Amarànthus	12/24/2025	Tailoring	5.83
Amarànthus	12/24/2025	Skinning	1.4300000000000002
Amarànthus	12/24/2025	Mining	11.96
Karakisthree	12/24/2025	Meat	0.3
Snowchance	12/24/2025	Misc.	0.3
Snowchance	12/24/2025	Alchemy	0.05
Snowchance	12/24/2025	First Aid	1.0
Snowchance	12/24/2025	Skinning	0.6
Shamalas	12/24/2025	Alchemy	0.2
Canaglia	12/24/2025	Misc.	0.87
Canaglia	12/24/2025	Skinning	1.36
Amarànthus	12/24/2025	Misc.	2.94
Oldncranky	12/24/2025	Herbalism	0.09
Oldncranky	12/24/2025	Leatherworking	0.06
Bunbun	12/24/2025	Misc.	0.02
Karakisthree	12/24/2025	Alchemy	1.12
Zalf	12/24/2025	Tailoring	0.4499999999999999
Aliserina	12/24/2025	Quest	0.21
Amarànthus	12/24/2025	Herbalism	13.3
Lews	12/24/2025	Quest	0.77
Lews	12/24/2025	Herbalism	1.07
Lews	12/24/2025	Enchanting	0.75
Truearrow	12/24/2025	Misc.	20.0
Briceroy	12/24/2025	Alchemy	0.0
Briceroy	12/24/2025	Misc.	0.53
Briceroy	12/24/2025	Herbalism	0.09
Briceroy	12/24/2025	Skinning	0.3
Loopidot	12/24/2025	Misc.	0.6
Loopidot	12/24/2025	Mining	1.2000000000000002
Burninator	12/24/2025	Mining	0.2
Bloodknife	12/24/2025	Alchemy	0.32
Bloodknife	12/24/2025	Mining	0.98
Bloodknife	12/24/2025	Cloth	1.9
Bloodknife	12/24/2025	Meat	0.08
Arcanius	12/24/2025	Enchanting	2.15
Arcanius	12/24/2025	Tailoring	0.75
Tenathroy	12/24/2025	Herbalism	53.5
Tenathroy	12/24/2025	Skinning	3.51
Tenathroy	12/24/2025	Cloth	8.1
Tenathroy	12/24/2025	Misc.	0.06
Tenathroy	12/24/2025	Quest	0.02
Tenathroy	12/24/2025	Mining	0.4
Cjtheman	12/24/2025	Meat	0.06
Shotguns	12/24/2025	Mining	0.43
Shotguns	12/24/2025	Cloth	1.2000000000000002
Shotguns	12/24/2025	Misc.	1.54
Shotguns	12/24/2025	Gear	0.4
Covril	12/24/2025	Tailoring	0.83
Covril	12/24/2025	Gear	0.1
Covril	12/24/2025	Cooking	0.22
Loopidot	12/24/2025	Alchemy	3.71
Loopidot	12/24/2025	Meat	0.07
Gnoobie	12/24/2025	Meat	0.05
Gnoobie	12/24/2025	Misc.	1.09
Gnoobie	12/24/2025	Skinning	0.03
Gnoobie	12/24/2025	Mining	0.06
Gnoobie	12/24/2025	Cloth	2.38
Cjcjman	12/24/2025	Mining	0.12
Cjcjman	12/24/2025	Misc.	0.04
Vikn	12/24/2025	Meat	0.82
Mnormage	12/24/2025	Community	3.0
Jarn	12/24/2025	Banking	13.5
Taresitia	12/24/2025	Banking	4.5
Kilroth	12/24/2025	Banking	8.5
Poppa	12/24/2025	Banking	9.5
Eilaurowen	12/24/2025	Banking	1.5
Snowfun	12/26/2025	Herbalism	1.6700000000000002
Snowfun	12/26/2025	Meat	0.06
Snowfun	12/26/2025	Misc.	1.09
Snowfun	12/26/2025	Cloth	1.0
Maklear	12/26/2025	Quest	0.8500000000000001
Snowfun	12/26/2025	Mining	0.12
Thormortxi	12/26/2025	Cloth	9.0
Thormortxi	12/26/2025	Misc.	0.66
Thormortxi	12/26/2025	Mining	0.3
Thormortxi	12/26/2025	Tailoring	1.2
Bandaidone	12/26/2025	Engineering	0.3
Sfcsprings	12/26/2025	Community	3.0
Gheralt	12/26/2025	Quest	3.1
Gheralt	12/26/2025	Skinning	4.53
Gheralt	12/26/2025	Meat	4.7
Gheralt	12/26/2025	Misc.	6.609999999999999
Vikn	12/26/2025	Skinning	4.26
Vikn	12/26/2025	Herbalism	2.52
Vikn	12/26/2025	Alchemy	0.15
Vikn	12/26/2025	Misc.	1.56
Vikn	12/26/2025	Meat	1.1
Esairia	12/26/2025	Misc.	1.09
Bryllie	12/26/2025	Meat	2.69
Hcessence	12/26/2025	Tailoring	0.0
Briceroy	12/26/2025	Enchanting	0.9
Briceroy	12/26/2025	Tailoring	1.46
Briceroy	12/26/2025	Skinning	1.66
Dehuntress	12/26/2025	Cloth	1.44
Dehuntress	12/26/2025	Herbalism	0.51
Dehuntress	12/26/2025	Mining	0.91
Dehuntress	12/26/2025	Skinning	0.8
Tenathroy	12/26/2025	Skinning	18.65
Tenathroy	12/26/2025	Misc.	5.44
Tenathroy	12/26/2025	Herbalism	41.95
Burninator	12/26/2025	Alchemy	1.74
Zalf	12/26/2025	Alchemy	9.0
Artoriusvigo	12/26/2025	Blacksmithing	30.98
Snowfun	12/26/2025	Gear	0.4
Mireadon	12/26/2025	Misc.	2.43
Mireadon	12/26/2025	Meat	17.1
Mireadon	12/26/2025	Skinning	0.8
Thormortxi	12/26/2025	Leatherworking	1.75
Thormortxi	12/26/2025	Alchemy	0.5
Thormortxi	12/26/2025	Meat	0.06
Thormortxi	12/26/2025	Skinning	0.02
Mireadon	12/26/2025	Cloth	0.22
Warreg	12/26/2025	Cloth	6.16
Warreg	12/26/2025	Tailoring	0.35
Warreg	12/26/2025	Misc.	0.73
Hctanked	12/26/2025	Misc.	11.49
Hctanked	12/26/2025	Tailoring	2.52
Mnormage	12/26/2025	Meat	0.23
Mireadon	12/26/2025	Mining	0.18
Mireadon	12/26/2025	Quest	0.03
Mireadon	12/26/2025	Engineering	0.03
Canaglia	12/26/2025	Misc.	0.64
Canaglia	12/26/2025	Skinning	1.7200000000000002
Canaglia	12/26/2025	Cloth	2.0
Jadiaz	12/26/2025	Leatherworking	0.9
Shotguns	12/26/2025	Misc.	0.4499999999999999
Shotguns	12/26/2025	Cloth	0.8
Shotguns	12/26/2025	Mining	0.01
Shotguns	12/26/2025	Alchemy	0.06
Pixley	12/26/2025	Alchemy	8.25
Bunbun	12/26/2025	Alchemy	0.01
Thegunshow	12/26/2025	Herbalism	1.6
Dehuntress	12/26/2025	Meat	0.16
Eilaurowen	12/26/2025	Meat	0.2
Eilaurowen	12/26/2025	Fishing	0.8
Mireadon	12/26/2025	Blacksmithing	0.16
Mireadon	12/26/2025	First Aid	0.6000000000000001
Destruam	12/26/2025	Cloth	1.2000000000000002
Abelard	12/26/2025	Enchanting	0.3
Mireadon	12/26/2025	Cooking	0.2299999999999999
Tenathroy	12/26/2025	Alchemy	0.8
Tenathroy	12/26/2025	Mining	0.68
Steeldruid	12/26/2025	Quest	0.35
Bryllie	12/26/2025	Alchemy	0.84
Ingtar	12/26/2025	Cloth	4.0
Cifera	12/26/2025	Alchemy	0.4
Ingtar	12/26/2025	Misc.	2.26
Ingtar	12/26/2025	Quest	0.8600000000000001
Rdytopound	12/26/2025	First Aid	0.95
Rdytopound	12/26/2025	Misc.	0.36
Rdytopound	12/26/2025	Tailoring	0.04
Rdytopound	12/26/2025	Mining	0.06
Hctanked	12/26/2025	Blacksmithing	52.95
Vctrygun	12/26/2025	Misc.	0.94
Vctrygun	12/26/2025	Meat	0.2
Vctrygun	12/26/2025	Cooking	0.2
Vctrygun	12/26/2025	Quest	0.19
Neverdiedmfr	12/26/2025	Meat	1.12
Ltlgun	12/26/2025	Cooking	1.6800000000000002
Ltlgun	12/26/2025	Skinning	0.05
Ltlgun	12/26/2025	Meat	0.04
Cerydra	12/26/2025	Alchemy	2.26
Cerydra	12/26/2025	Misc.	6.5600000000000005
Cerydra	12/26/2025	Tailoring	28.6
Cerydra	12/26/2025	Skinning	7.42
Rustypriest	12/26/2025	Misc.	1.33
Rustypriest	12/26/2025	Gear	0.2
Chezzyfolwr	12/26/2025	Skinning	0.24
Chezzyfolwr	12/26/2025	Herbalism	0.37
Mnor	12/26/2025	Meat	3.77
Mnor	12/26/2025	Mining	0.16
Mnor	12/26/2025	Misc.	0.08
Balpheerin	12/26/2025	Cloth	0.8
Chezzyfolwr	12/26/2025	Meat	0.15
Avindeha	12/26/2025	Misc.	0.09
Cjtheman	12/26/2025	Cloth	8.0
Cjtheman	12/26/2025	Misc.	1.21
Cjtheman	12/26/2025	Meat	0.04
Cjtheman	12/26/2025	Herbalism	0.2
Snowmelt	12/26/2025	Mining	1.13
Snowmelt	12/26/2025	Meat	0.04
Snowmelt	12/26/2025	Misc.	0.51
Holynipple	12/26/2025	Cloth	1.6
Holynipple	12/26/2025	Herbalism	0.37
Holynipple	12/26/2025	Skinning	0.4
Holynipple	12/26/2025	Cooking	0.11
Boshido	12/26/2025	Quest	0.14
Boshido	12/26/2025	Meat	0.16
Boshido	12/26/2025	Misc.	2.09
Snowmelt	12/26/2025	Herbalism	4.620000000000001
Boshido	12/26/2025	Herbalism	14.0
Boshido	12/26/2025	Alchemy	1.5
Bunnyowned	12/26/2025	Herbalism	1.11
Bunnyowned	12/26/2025	Misc.	0.56
Bunnyowned	12/26/2025	Mining	0.72
Covril	12/26/2025	Misc.	1.68
Covril	12/26/2025	Mining	0.08
Covril	12/26/2025	Herbalism	2.6100000000000003
Covril	12/26/2025	Enchanting	0.48
Covril	12/26/2025	Alchemy	0.08
Covril	12/26/2025	Cloth	0.98
Bunnyowned	12/26/2025	Tailoring	1.2
Kurgan	12/26/2025	Misc.	0.26
Hctanked	12/26/2025	Alchemy	133.09
Covril	12/26/2025	Meat	0.73
Covril	12/26/2025	Skinning	0.01
Amarànthus	12/26/2025	Herbalism	14.0
Amarànthus	12/26/2025	Mining	19.74
Amarànthus	12/26/2025	Meat	9.6
Palzey	12/26/2025	Misc.	1.0
Doihaveto	12/26/2025	Skinning	3.56
Doihaveto	12/26/2025	Misc.	3.19
Doihaveto	12/26/2025	Meat	0.11
Glinte	12/26/2025	First Aid	0.0
Fourthnipple	12/26/2025	Enchanting	8.399999999999999
Fourthnipple	12/26/2025	Misc.	0.0
Dawngarden	12/26/2025	Cloth	0.56
Doihaveto	12/26/2025	Gear	0.4
Fourthnipple	12/26/2025	Tailoring	2.45
Tenathroy	12/26/2025	Cloth	1.0
Tenathroy	12/26/2025	Quest	0.42
Burninglove	12/26/2025	Meat	2.0
Burninglove	12/26/2025	Misc.	0.12
Burninglove	12/26/2025	Herbalism	1.91
Burninglove	12/26/2025	Mining	0.1
Gheralt	12/26/2025	Leatherworking	24.5
Mnor	12/26/2025	Enchanting	0.5
Mnor	12/26/2025	Alchemy	0.35
Docbandit	12/26/2025	Tailoring	3.6
Eilaurowen	12/26/2025	Cloth	1.3
Eilaurowen	12/26/2025	Tailoring	0.05
Eilaurowen	12/26/2025	Alchemy	0.11
Docbandit	12/26/2025	Meat	0.11
Docbandit	12/26/2025	Cooking	0.1
Vikn	12/26/2025	Quest	0.7000000000000001
Thormslam	12/26/2025	Meat	3.46
Thormslam	12/26/2025	Herbalism	0.1
Pangaean	12/26/2025	Cloth	0.8
Thormslam	12/26/2025	Misc.	1.04
Thormslam	12/26/2025	Cloth	1.06
Neverdiedmfr	12/26/2025	Engineering	0.09
Neverdiedmfr	12/26/2025	Mining	0.03
Neverdiedmfr	12/26/2025	Quest	0.51
Neverdiedmfr	12/26/2025	Herbalism	3.65
Neverdiedmfr	12/26/2025	Misc.	0.04
Grondahl	12/26/2025	Leatherworking	15.0
Eilaurowen	12/26/2025	Mining	0.06
Eilaurowen	12/26/2025	Misc.	0.08
Muddish	12/26/2025	Alchemy	1.0
Muddish	12/26/2025	Misc.	0.76
Leetsbank	12/26/2025	Gear	25.0
Eilaurowen	12/26/2025	Cooking	0.2
Eilaurowen	12/26/2025	Skinning	0.8400000000000001
Dehuntress	12/26/2025	Misc.	0.04
Mnormage	12/26/2025	Alchemy	0.5
Ghromeo	12/26/2025	Meat	2.45
Bryllie	12/26/2025	Quest	10.0
Sfcsprings	12/26/2025	Mining	0.1
Eilaurowen	12/26/2025	First Aid	0.12
Docbandit	12/26/2025	Enchanting	3.06
Pimientito	12/26/2025	Meat	10.2
Gravehound	12/26/2025	Blacksmithing	0.3
Cerydra	12/26/2025	Cloth	7.5
Cerydra	12/26/2025	Meat	0.88
Avindeha	12/26/2025	Alchemy	0.08
Synasthesia	12/26/2025	Meat	0.8
Synasthesia	12/26/2025	Misc.	0.0
Synasthesia	12/26/2025	Mining	0.01
Bunbun	12/26/2025	Gear	0.1
Friartukk	12/26/2025	Alchemy	0.09
Bunbun	12/26/2025	Misc.	0.0
Kongarth	12/26/2025	Alchemy	0.03
Kongarth	12/26/2025	Vendor	1.0
Covril	12/26/2025	Cooking	0.05
Covril	12/26/2025	Tailoring	0.1
Gnephe	12/26/2025	Meat	61.1
Gnephe	12/26/2025	Misc.	0.0
Ghromer	12/26/2025	Misc.	0.91
Ghromer	12/26/2025	Gear	8.0
Ghromly	12/26/2025	Misc.	2.19
Truearrow	12/26/2025	Meat	48.2
Healaheala	12/26/2025	Herbalism	0.04
Healaheala	12/26/2025	Misc.	0.05
Healaheala	12/26/2025	Meat	3.26
Healaheala	12/26/2025	Skinning	0.5
Healaheala	12/26/2025	Quest	0.19
Amarànthus	12/26/2025	Tailoring	0.12
Amarànthus	12/26/2025	Misc.	0.64
Arcanius	12/26/2025	Enchanting	1.2000000000000002
Vikn	12/26/2025	Cloth	1.0
Thräe	12/26/2025	Tailoring	0.12
Oldncranky	12/26/2025	Skinning	0.28
Zyrene	12/26/2025	Misc.	0.0
Zyrene	12/26/2025	Meat	0.2
Thräe	12/26/2025	Alchemy	0.4
Thräe	12/26/2025	Cloth	0.3
Loopi	12/26/2025	Meat	0.1
Loopi	12/26/2025	Enchanting	0.12
Loopi	12/26/2025	Misc.	0.15
Loopi	12/26/2025	Community	6.0
Sixtybound	12/26/2025	Community	6.0
Fumafuma	12/26/2025	Community	12.0
Nipples	12/26/2025	Community	3.0
Visfwar	12/26/2025	Community	3.0
Bintang	12/26/2025	Community	3.0
Ghromer	12/26/2025	Community	3.0
Seawede	12/26/2025	Community	3.0
Blood/Lews	12/26/2025	Community	9.0
Mcdilda	12/26/2025	Community	3.0
Valque/Zyndd	12/26/2025	Community	6.0
Angrygary	12/26/2025	Community	3.0
Deves	12/26/2025	Community	21.0
Ynott	12/26/2025	Community	3.0
Hatewarrior	12/26/2025	Community	3.0
Transfmer	12/26/2025	Community	6.0
Dredga	12/26/2025	Community	3.0
Envy	12/26/2025	Community	9.0
Hammerforth	12/26/2025	Community	3.0
Mysticoak	12/26/2025	Community	3.0
Jadiaz3399	12/26/2025	Community	12.0
Shamalas	12/26/2025	Community	3.0
Balau	12/26/2025	Community	6.0
Bloodknife	12/26/2025	Community	3.0
Chezzyfolwr	12/26/2025	Community	3.0
Franklyn	12/26/2025	Community	3.0
Mayhem	12/26/2025	Community	3.0
Bearsome	12/26/2025	Community	3.0
Avindeha	12/26/2025	Community	12.0
Mayhemmage	12/26/2025	Community	3.0
Taresitia	12/26/2025	Community	6.0
Amarànthe	12/26/2025	Community	3.0
Jjadiazz	12/26/2025	Community	3.0
Kelbboo	12/26/2025	Community	3.0
Lizzie	12/26/2025	Community	9.0
Kmemesgroff	12/26/2025	Community	3.0
Eilaurowen	12/26/2025	Community	6.0
Qarn	12/26/2025	Community	3.0
Verinmathwin	12/26/2025	Community	3.0
Landrint	12/26/2025	Community	3.0
Buodicca	12/26/2025	Community	3.0
Kilre	12/26/2025	Community	3.0
Hctanked	12/26/2025	Community	3.0
Lews	12/26/2025	Community	3.0
Dalibor	12/26/2025	Community	3.0
Dehuntress	12/26/2025	Community	6.0
Kilroth	12/26/2025	Community	3.0
Feuerfinger	12/26/2025	Community	3.0
Thymesis	12/26/2025	Community	3.0
Mireadon	12/26/2025	Community	3.0
Dondai	12/26/2025	Community	3.0
Schmoigins	12/26/2025	Community	9.0
Ghromz	12/26/2025	Banking	25.5
AngryGary	12/26/2025	Banking	41.5
Eilaurowen	12/26/2025	Banking	12.5
Kharn	12/26/2025	Banking	23.5
Kilroth	12/26/2025	Banking	40.5
Jarn	12/26/2025	Banking	20.5
Poppa	12/26/2025	Banking	40.0
Taresitia	12/26/2025	Banking	1.5
Gnormal	12/26/2025	Crafting	336.0
Kharn	12/26/2025	Crafting	20.0
Feuerfinger	12/26/2025	Crafting	13.0
Lireala	12/26/2025	Crafting	0.1
Chezzyfolwr	12/27/2025	Skinning	0.6
Chezzyfolwr	12/27/2025	Alchemy	0.06
Chezzyfolwr	12/27/2025	Herbalism	0.41
Burninator	12/27/2025	Meat	0.05
Burninator	12/27/2025	Alchemy	2.85
Moomooet	12/27/2025	Herbalism	0.19
Bspring	12/27/2025	Community	3.0
Stankinfranz	12/27/2025	Community	3.0
Cathbhádh	12/27/2025	Community	3.0
Loopidru	12/27/2025	Community	3.0
Tysh	12/27/2025	Community	3.0
Loopidot	12/27/2025	Misc.	1.52
Loopidot	12/27/2025	Cloth	4.0
Briceroy	12/27/2025	Blacksmithing	0.1
Moomooet	12/27/2025	Misc.	0.3775
Moomooet	12/27/2025	Alchemy	0.35
Zalf	12/27/2025	Alchemy	3.1
Poppabandit	12/27/2025	Misc.	11.22
Poppabandit	12/27/2025	Gear	6.75
Poppabandit	12/27/2025	Blacksmithing	0.9
Poppabandit	12/27/2025	Leatherworking	1.4500000000000002
Briceroy	12/27/2025	Alchemy	13.25
Poppabandit	12/27/2025	Cooking	0.61
Poppabandit	12/27/2025	Skinning	1.0
Poppabandit	12/27/2025	Meat	0.25
Vslaughterer	12/27/2025	Cloth	12.6
Ltlgun	12/27/2025	Skinning	0.4
Ltlgun	12/27/2025	Misc.	0.34
Ltlgun	12/27/2025	Meat	0.24
Vslaughterer	12/27/2025	Misc.	1.89
Chezzyfolwr	12/27/2025	Fishing	0.6000000000000001
Chezzyfolwr	12/27/2025	Blacksmithing	0.91
Chezzyfolwr	12/27/2025	Cloth	1.96
Dehuntress	12/27/2025	Skinning	0.02
Dehuntress	12/27/2025	Meat	0.05
Dehuntress	12/27/2025	Herbalism	0.39
Cjtheman	12/27/2025	Misc.	0.5
Cjtheman	12/27/2025	Cloth	4.0
Drinknblink	12/27/2025	Quest	4.65
Drinknblink	12/27/2025	Misc.	0.1
Wützkatze	12/27/2025	Cooking	0.2
Neverdiedm	12/27/2025	Misc.	0.4499999999999999
Neverdiedm	12/27/2025	Cloth	4.0
Snowshoe	12/27/2025	Misc.	6.91
Wützkatze	12/27/2025	Herbalism	1.98
Azaelios	12/27/2025	Community	3.0
Vikn	12/27/2025	Meat	0.11
Vikn	12/27/2025	Misc.	0.2
Vikn	12/27/2025	Skinning	0.36
Vikn	12/27/2025	Herbalism	1.82
Vikn	12/27/2025	Cloth	0.4
Dùet	12/27/2025	Alchemy	2.97
Dùet	12/27/2025	Herbalism	6.4
Grondahl	12/27/2025	Leatherworking	15.0
Allexie	12/27/2025	Meat	28.65
Lews	12/27/2025	Herbalism	1.17
Loopidru	12/27/2025	Herbalism	0.8
Covril	12/27/2025	Mining	0.5599999999999999
Covril	12/27/2025	Herbalism	4.760000000000001
Covril	12/27/2025	Cloth	5.680000000000001
Covril	12/27/2025	Enchanting	0.3399999999999999
Gheralt	12/27/2025	Misc.	3.3200000000000003
Chezzyfolwr	12/27/2025	First Aid	0.0
Damageme	12/27/2025	Alchemy	1.3
Damageme	12/27/2025	Cloth	4.0
Leetsbank	12/27/2025	Skinning	12.95
Leetsbank	12/27/2025	Misc.	0.2
Phatkat	12/27/2025	Herbalism	0.94
Phatkat	12/27/2025	Meat	0.08
Phatkat	12/27/2025	Cloth	0.34
Khârn	12/27/2025	Misc.	11.44
Khârn	12/27/2025	Mining	6.11
Khârn	12/27/2025	Herbalism	6.859999999999999
Gheralt	12/27/2025	Skinning	34.73
Gheralt	12/27/2025	Meat	8.68
Yire	12/27/2025	Meat	18.49
Moomooet	12/27/2025	Cloth	0.38
Roterbart	12/27/2025	Cooking	0.13
Lizzié	12/27/2025	First Aid	0.4
Roterbart	12/27/2025	Meat	0.01
Dawngarden	12/27/2025	Tailoring	0.06
Yire	12/27/2025	Cooking	5.5
Yire	12/27/2025	Mining	1.4
Yire	12/27/2025	Misc.	1.75
Yire	12/27/2025	Tailoring	2.85
Bannasmire	12/27/2025	Skinning	6.86
Bannasmire	12/27/2025	Meat	0.8400000000000001
Bannasmire	12/27/2025	Misc.	0.75
Bannasmire	12/27/2025	Herbalism	7.140000000000001
Bannasmire	12/27/2025	Quest	1.12
Allexie	12/27/2025	Misc.	13.3
Mireadon	12/27/2025	Gear	0.3
Mireadon	12/27/2025	Meat	0.22
Mireadon	12/27/2025	Cloth	5.46
Mireadon	12/27/2025	Mining	0.3
Gheralt	12/27/2025	Quest	0.35
Yire	12/27/2025	Alchemy	0.65
Ltlgun	12/27/2025	Cooking	1.24
Snowshoe	12/27/2025	Meat	0.26
Kilroth	12/27/2025	Misc.	0.3
Loopidru	12/27/2025	Misc.	0.17
Sylvandor	12/27/2025	Cloth	4.0
Sylvandor	12/27/2025	Misc.	3.94
Arcanius	12/27/2025	Enchanting	2.15
Arcanius	12/27/2025	Tailoring	0.75
Oldncranky	12/27/2025	Engineering	4.6
Lucifyr	12/27/2025	Misc.	0.1699999999999999
Lucifyr	12/27/2025	Quest	0.17
Lucifyr	12/27/2025	Meat	0.03
Bunnyowned	12/27/2025	Blacksmithing	0.1
Hctanked	12/27/2025	Misc.	3.69
Hctanked	12/27/2025	Mining	0.03
Healaheala	12/27/2025	First Aid	1.65
Healaheala	12/27/2025	Cloth	0.08
Healaheala	12/27/2025	Enchanting	0.22
Healaheala	12/27/2025	Leatherworking	0.35
Meadowlark	12/27/2025	Meat	4.2
Smashtango	12/27/2025	Misc.	1.37
Hctanked	12/27/2025	Alchemy	7.2
Hctanked	12/27/2025	Gear	15.0
Hctanked	12/27/2025	Tailoring	1.5
Azaelios	12/27/2025	First Aid	0.0
Azaelios	12/27/2025	Meat	0.18
Azaelios	12/27/2025	Quest	0.01
Avindeha	12/27/2025	Cloth	8.88
Avindeha	12/27/2025	Engineering	0.04
Avindeha	12/27/2025	Alchemy	0.08
Avindeha	12/27/2025	Mining	0.01
Khârn	12/27/2025	Cloth	4.0
Bunnyowned	12/27/2025	Misc.	0.55
Bunnyowned	12/27/2025	Herbalism	0.73
Bunnyowned	12/27/2025	Mining	2.53
Wützkatze	12/27/2025	Skinning	0.2
Santajohanna	12/27/2025	Alchemy	0.6
Wützkatze	12/27/2025	Misc.	0.3
Santajohanna	12/27/2025	Tailoring	0.35
Hctanked	12/27/2025	Meat	1.2000000000000002
Hctanked	12/27/2025	Engineering	2.0
Bunnyowned	12/27/2025	Tailoring	0.1
Bunnyowned	12/27/2025	Alchemy	0.0
Boshido	12/27/2025	Misc.	2.07
Covril	12/27/2025	Misc.	0.4
Covril	12/27/2025	Tailoring	0.6
Covril	12/27/2025	Alchemy	0.01
Covril	12/27/2025	Community	3.0
Covril	12/27/2025	Cooking	1.15
Covril	12/27/2025	Meat	0.12
Covril	12/27/2025	Gear	0.4
Holynipple	12/27/2025	Meat	0.6
Holynipple	12/27/2025	Herbalism	0.67
Holynipple	12/27/2025	Cloth	4.6000000000000005
Holynipple	12/27/2025	Misc.	0.37
Holynipple	12/27/2025	Tailoring	1.2999999999999998
Holynipple	12/27/2025	Cooking	0.15
Mnor	12/27/2025	Enchanting	1.0499999999999998
Bombie	12/27/2025	Meat	4.2
Amarànthus	12/27/2025	Herbalism	7.5
Amarànthus	12/27/2025	Misc.	1.6
Amarànthus	12/27/2025	Quest	1.7
Amarànthus	12/27/2025	Mining	5.54
Amarànthus	12/27/2025	Meat	4.0
Sinaga	12/27/2025	Skinning	0.2
Zerabae	12/27/2025	Tailoring	0.3
Bombie	12/27/2025	Skinning	3.53
Sraiden	12/27/2025	Cloth	4.0
Kurgan	12/27/2025	Misc.	4.4
Mireadon	12/27/2025	First Aid	0.75
Ultrabussy	12/27/2025	Misc.	0.4
Ultrabussy	12/27/2025	Fishing	0.0
Mireadon	12/27/2025	Tailoring	0.02
Mireadon	12/27/2025	Blacksmithing	0.92
Mireadon	12/27/2025	Misc.	0.7
Oldncranky	12/27/2025	Alchemy	0.44
Teflon	12/27/2025	Cloth	8.200000000000001
Teflon	12/27/2025	Misc.	1.29
Teflon	12/27/2025	Mining	0.6
Teflon	12/27/2025	Alchemy	0.4
Amarànthus	12/27/2025	Gear	75.0
Tenathroy	12/27/2025	Misc.	2.0
Tenathroy	12/27/2025	Herbalism	41.51
Tenathroy	12/27/2025	Skinning	1.51
Tenathroy	12/27/2025	Meat	4.04
Oldncranky	12/27/2025	Leatherworking	0.25
Burninator	12/27/2025	Skinning	1.2
Burninator	12/27/2025	First Aid	1.0
Bannasmire	12/27/2025	Cloth	1.4
Tmmbrr	12/27/2025	Blacksmithing	0.15
Zyrene	12/27/2025	Meat	0.85
